Chris Clack wind capacity data,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind capacity
2007,9,7,5,0.9827
2007,9,7,6,0.9533
2007,9,7,7,0.945
2007,9,7,8,0.9505
2007,9,7,9,0.9343
2007,9,7,10,0.9071
2007,9,7,11,0.8849
2007,9,7,12,0.8565
2007,9,7,13,0.8174
2007,9,7,14,0.7983
2007,9,7,15,0.7778
2007,9,7,16,0.769
2007,9,7,17,0.7275
2007,9,7,18,0.7017
2007,9,7,19,0.7086
2007,9,7,20,0.7375
2007,9,7,21,0.7719
2007,9,7,22,0.8221
2007,9,7,23,0.8681
2007,9,7,24,0.9113
2007,9,8,1,0.9353
2007,9,8,2,0.9623
2007,9,8,3,0.9615
2007,9,8,4,0.986
2007,9,8,5,0.9734
2007,9,8,6,0.9621
2007,9,8,7,0.9634
2007,9,8,8,0.953
2007,9,8,9,0.9377
2007,9,8,10,0.9262
2007,9,8,11,0.9069
2007,9,8,12,0.878
2007,9,8,13,0.8385
2007,9,8,14,0.8058
2007,9,8,15,0.7541
2007,9,8,16,0.7145
2007,9,8,17,0.65
2007,9,8,18,0.6194
2007,9,8,19,0.617
2007,9,8,20,0.63
2007,9,8,21,0.6617
2007,9,8,22,0.7028
2007,9,8,23,0.7136
2007,9,8,24,0.7194
2007,9,9,1,0.7123
2007,9,9,2,0.7449
2007,9,9,3,0.765
2007,9,9,4,0.7923
2007,9,9,5,0.796
2007,9,9,6,0.7829
2007,9,9,7,0.7727
2007,9,9,8,0.7631
2007,9,9,9,0.7583
2007,9,9,10,0.7411
2007,9,9,11,0.7291
2007,9,9,12,0.7143
2007,9,9,13,0.6763
2007,9,9,14,0.6529
2007,9,9,15,0.6226
2007,9,9,16,0.5826
2007,9,9,17,0.5158
2007,9,9,18,0.4764
2007,9,9,19,0.4781
2007,9,9,20,0.5097
2007,9,9,21,0.5369
2007,9,9,22,0.5875
2007,9,9,23,0.6195
2007,9,9,24,0.6435
2007,9,10,1,0.655
2007,9,10,2,0.6935
2007,9,10,3,0.7091
2007,9,10,4,0.7623
2007,9,10,5,0.764
2007,9,10,6,0.7748
2007,9,10,7,0.7818
2007,9,10,8,0.7802
2007,9,10,9,0.7815
2007,9,10,10,0.7848
2007,9,10,11,0.7685
2007,9,10,12,0.7557
2007,9,10,13,0.7185
2007,9,10,14,0.7033
2007,9,10,15,0.6621
2007,9,10,16,0.5826
2007,9,10,17,0.5641
2007,9,10,18,0.5632
2007,9,10,19,0.6085
2007,9,10,20,0.6351
2007,9,10,21,0.6631
2007,9,10,22,0.7052
2007,9,10,23,0.7191
2007,9,10,24,0.6435
2007,9,11,1,0.655
2007,9,11,2,0.6935
2007,9,11,3,0.7091
2007,9,11,4,0.7623
2007,9,11,5,0.764
2007,9,11,6,0.7748
2007,9,11,7,0.7818
2007,9,11,8,0.7802
2007,9,11,9,0.7815
2007,9,11,10,0.7848
2007,9,11,11,0.7685
2007,9,11,12,0.7557
2007,9,11,13,0.7185
2007,9,11,14,0.7033
2007,9,11,15,0.6621
2007,9,11,16,0.5826
2007,9,11,17,0.5641
2007,9,11,18,0.5632
2007,9,11,19,0.6085
2007,9,11,20,0.6351
2007,9,11,21,0.6631
2007,9,11,22,0.7052
2007,9,11,23,0.7191
2007,9,11,24,0.6435
2007,9,12,1,0.655
2007,9,12,2,0.6935
2007,9,12,3,0.7091
2007,9,12,4,0.7623
2007,9,12,5,0.764
2007,9,12,6,0.7748
2007,9,12,7,0.7818
2007,9,12,8,0.7802
2007,9,12,9,0.7815
2007,9,12,10,0.7848
2007,9,12,11,0.7685
2007,9,12,12,0.7557
2007,9,12,13,0.7185
2007,9,12,14,0.7033
2007,9,12,15,0.6621
2007,9,12,16,0.5826
2007,9,12,17,0.5641
2007,9,12,18,0.5632
2007,9,12,19,0.6085
2007,9,12,20,0.6351
2007,9,12,21,0.6631
2007,9,12,22,0.7052
2007,9,12,23,0.7191
2007,9,12,24,0.6435
2007,9,13,1,0.751
2007,9,13,2,0.6935
2007,9,13,3,0.7091
2007,9,13,4,0.8304
2007,9,13,5,0.8505
2007,9,13,6,0.8177
2007,9,13,7,0.8353
2007,9,13,8,0.8434
2007,9,13,9,0.8517
2007,9,13,10,0.8525
2007,9,13,11,0.8413
2007,9,13,12,0.8519
2007,9,13,13,0.7904
2007,9,13,14,0.8321
2007,9,13,15,0.8003
2007,9,13,16,0.792
2007,9,13,17,0.7626
2007,9,13,18,0.7533
2007,9,13,19,0.7489
2007,9,13,20,0.7596
2007,9,13,21,0.7615
2007,9,13,22,0.7742
2007,9,13,23,0.7746
2007,9,13,24,0.7802
2007,9,14,1,0.7843
2007,9,14,2,0.8357
2007,9,14,3,0.8459
2007,9,14,4,0.879
2007,9,14,5,0.8927
2007,9,14,6,0.8972
2007,9,14,7,0.9002
2007,9,14,8,0.8988
2007,9,14,9,0.8944
2007,9,14,10,0.8783
2007,9,14,11,0.8615
2007,9,14,12,0.8509
2007,9,14,13,0.8221
2007,9,14,14,0.7983
2007,9,14,15,0.7753
2007,9,14,16,0.7564
2007,9,14,17,0.7232
2007,9,14,18,0.6955
2007,9,14,19,0.7228
2007,9,14,20,0.7647
2007,9,14,21,0.7615
2007,9,14,22,0.8662
2007,9,14,23,0.9039
2007,9,14,24,0.9485
2007,9,15,1,0.9605
2007,9,15,2,1.0187
2007,9,15,3,1.0549
2007,9,15,4,1.1006
2007,9,15,5,1.0905
2007,9,15,6,1.0898
2007,9,15,7,1.102
2007,9,15,8,1.0956
2007,9,15,9,1.0903
2007,9,15,10,1.0725
2007,9,15,11,1.051
2007,9,15,12,1.0258
2007,9,15,13,0.9776
2007,9,15,14,0.9765
2007,9,15,15,0.9786
2007,9,15,16,0.9693
2007,9,15,17,0.8661
2007,9,15,18,0.8333
2007,9,15,19,0.8086
2007,9,15,20,0.8294
2007,9,15,21,0.8545
2007,9,15,22,0.882
2007,9,15,23,0.8992
2007,9,15,24,0.8954
2007,9,16,1,0.8763
2007,9,16,2,0.9537
2007,9,16,3,0.9681
2007,9,16,4,1.0281
2007,9,16,5,1.0512
2007,9,16,6,1.0515
2007,9,16,7,1.0549
2007,9,16,8,1.0472
2007,9,16,9,1.0429
2007,9,16,10,1.0448
2007,9,16,11,1.041
2007,9,16,12,1.0223
2007,9,16,13,0.968
2007,9,16,14,0.9307
2007,9,16,15,0.8969
2007,9,16,16,0.8465
2007,9,16,17,0.7709
2007,9,16,18,0.7303
2007,9,16,19,0.7499
2007,9,16,20,0.8161
2007,9,16,21,0.8699
2007,9,16,22,0.9309
2007,9,16,23,0.9794
2007,9,16,24,1.0071
2007,9,17,1,1.0357
2007,9,17,2,1.1319
2007,9,17,3,1.1546
2007,9,17,4,1.195
2007,9,17,5,1.2256
2007,9,17,6,1.232
2007,9,17,7,1.2207
2007,9,17,8,1.0472
2007,9,17,9,1.0429
2007,9,17,10,1.0448
2007,9,17,11,1.041
2007,9,17,12,1.0223
2007,9,17,13,0.9085
2007,9,17,14,1.0067
2007,9,17,15,0.986
2007,9,17,16,0.9833
2007,9,17,17,0.9504
2007,9,17,18,0.93
2007,9,17,19,0.9111
2007,9,17,20,0.9077
2007,9,17,21,0.9291
2007,9,17,22,0.9591
2007,9,17,23,0.9891
2007,9,17,24,1.0163
2007,9,18,1,1.0346
2007,9,18,2,1.0862
2007,9,18,3,1.0791
2007,9,18,4,1.0888
2007,9,18,5,1.1029
2007,9,18,6,1.0986
2007,9,18,7,1.091
2007,9,18,8,1.0749
2007,9,18,9,1.0653
2007,9,18,10,1.0484
2007,9,18,11,1.0279
2007,9,18,12,1.0043
2007,9,18,13,0.9737
2007,9,18,14,0.9262
2007,9,18,15,0.8791
2007,9,18,16,0.8523
2007,9,18,17,0.7977
2007,9,18,18,0.7692
2007,9,18,19,0.7745
2007,9,18,20,0.7899
2007,9,18,21,0.9291
2007,9,18,22,0.8738
2007,9,18,23,0.9001
2007,9,18,24,0.8876
2007,9,19,1,0.9121
2007,9,19,2,0.9781
2007,9,19,3,0.9906
2007,9,19,4,1.032
2007,9,19,5,1.0681
2007,9,19,6,1.0876
2007,9,19,7,1.0993
2007,9,19,8,1.0781
2007,9,19,9,1.0508
2007,9,19,10,1.0275
2007,9,19,11,1.0204
2007,9,19,12,1.0074
2007,9,19,13,0.9808
2007,9,19,14,0.9262
2007,9,19,15,0.9069
2007,9,19,16,0.8523
2007,9,19,17,0.8263
2007,9,19,18,0.7692
2007,9,19,19,0.8197
2007,9,19,20,0.8496
2007,9,19,21,0.8955
2007,9,19,22,0.9508
2007,9,19,23,1.0015
2007,9,19,24,1.0626
2007,9,20,1,1.1068
2007,9,20,2,1.1688
2007,9,20,3,1.1891
2007,9,20,4,1.206
2007,9,20,5,1.2233
2007,9,20,6,1.1999
2007,9,20,7,1.2129
2007,9,20,8,1.2174
2007,9,20,9,1.2083
2007,9,20,10,1.1882
2007,9,20,11,1.1728
2007,9,20,12,1.1582
2007,9,20,13,1.1087
2007,9,20,14,1.0954
2007,9,20,15,1.0416
2007,9,20,16,0.9797
2007,9,20,17,0.9237
2007,9,20,18,0.8742
2007,9,20,19,0.8622
2007,9,20,20,0.8728
2007,9,20,21,0.8714
2007,9,20,22,0.8747
2007,9,20,23,0.8963
2007,9,20,24,0.9151
2007,9,21,1,0.9399
2007,9,21,2,1.0049
2007,9,21,3,0.9903
2007,9,21,4,1.0121
2007,9,21,5,1.0262
2007,9,21,6,1.0029
2007,9,21,7,1.0289
2007,9,21,8,1.0358
2007,9,21,9,1.026
2007,9,21,10,1.013
2007,9,21,11,0.9949
2007,9,21,12,0.9755
2007,9,21,13,0.9516
2007,9,21,14,0.9262
2007,9,21,15,0.8959
2007,9,21,16,0.8609
2007,9,21,17,0.8402
2007,9,21,18,0.8209
2007,9,21,19,0.8306
2007,9,21,20,0.8552
2007,9,21,21,0.8821
2007,9,21,22,0.9428
2007,9,21,23,0.9602
2007,9,21,24,0.9752
2007,9,22,1,0.9904
2007,9,22,2,1.0227
2007,9,22,3,1.0352
2007,9,22,4,1.0756
2007,9,22,5,1.0672
2007,9,22,6,1.0609
2007,9,22,7,1.0883
2007,9,22,8,1.1033
2007,9,22,9,1.0986
2007,9,22,10,1.0862
2007,9,22,11,1.0766
2007,9,22,12,1.0528
2007,9,22,13,1.0192
2007,9,22,14,0.9779
2007,9,22,15,0.9532
2007,9,22,16,0.9208
2007,9,22,17,0.8731
2007,9,22,18,0.8575
2007,9,22,19,0.8668
2007,9,22,20,0.9108
2007,9,22,21,0.9203
2007,9,22,22,0.9601
2007,9,22,23,0.9918
2007,9,22,24,0.989
2007,9,23,1,0.9792
2007,9,23,2,1.0441
2007,9,23,3,1.0465
2007,9,23,4,1.0616
2007,9,23,5,1.0467
2007,9,23,6,1.0236
2007,9,23,7,1.0119
2007,9,23,8,1.0108
2007,9,23,9,1.0114
2007,9,23,10,1.0087
2007,9,23,11,1.0078
2007,9,23,12,1.0124
2007,9,23,13,1.0192
2007,9,23,14,0.9652
2007,9,23,15,0.8967
2007,9,23,16,0.8655
2007,9,23,17,0.8527
2007,9,23,18,0.8513
2007,9,23,19,0.875
2007,9,23,20,0.9094
2007,9,23,21,0.9666
2007,9,23,22,1.0163
2007,9,23,23,1.0485
2007,9,23,24,1.0601
2007,9,24,1,1.0775
2007,9,24,2,1.1093
2007,9,24,3,1.0943
2007,9,24,4,1.1121
2007,9,24,5,1.0915
2007,9,24,6,1.0836
2007,9,24,7,1.1066
2007,9,24,8,1.1122
2007,9,24,9,1.1039
2007,9,24,10,1.0864
2007,9,24,11,1.0777
2007,9,24,12,1.0611
2007,9,24,13,1.0261
2007,9,24,14,0.9993
2007,9,24,15,0.9505
2007,9,24,16,0.9262
2007,9,24,17,0.888
2007,9,24,18,0.851
2007,9,24,19,0.8605
2007,9,24,20,0.8941
2007,9,24,21,0.9108
2007,9,24,22,0.9439
2007,9,24,23,0.9718
2007,9,24,24,1.004
2007,9,25,1,1.0199
2007,9,25,2,1.0696
2007,9,25,3,1.0873
2007,9,25,4,1.1148
2007,9,25,5,1.0955
2007,9,25,6,1.0681
2007,9,25,7,1.0857
2007,9,25,8,1.0809
2007,9,25,9,1.0499
2007,9,25,10,1.0174
2007,9,25,11,0.9874
2007,9,25,12,0.9616
2007,9,25,13,0.9159
2007,9,25,14,0.9002
2007,9,25,15,0.8609
2007,9,25,16,0.8347
2007,9,25,17,0.7863
2007,9,25,18,0.7449
2007,9,25,19,0.7363
2007,9,25,20,0.7426
2007,9,25,21,0.7748
2007,9,25,22,0.8151
2007,9,25,23,0.839
2007,9,25,24,0.8654
2007,9,26,1,0.8507
2007,9,26,2,0.8962
2007,9,26,3,0.908
2007,9,26,4,0.93
2007,9,26,5,0.917
2007,9,26,6,0.8883
2007,9,26,7,0.8863
2007,9,26,8,0.8836
2007,9,26,9,0.867
2007,9,26,10,0.8419
2007,9,26,11,0.8243
2007,9,26,12,0.794
2007,9,26,13,0.7647
2007,9,26,14,0.752
2007,9,26,15,0.7179
2007,9,26,16,0.6766
2007,9,26,17,0.6241
2007,9,26,18,0.6051
2007,9,26,19,0.6223
2007,9,26,20,0.6381
2007,9,26,21,0.6712
2007,9,26,22,0.7084
2007,9,26,23,0.7379
2007,9,26,24,0.7405
2007,9,27,1,0.7377
2007,9,27,2,0.7651
2007,9,27,3,0.7468
2007,9,27,4,0.7543
2007,9,27,5,0.7409
2007,9,27,6,0.7243
2007,9,27,7,0.7251
2007,9,27,8,0.7207
2007,9,27,9,0.7131
2007,9,27,10,0.7066
2007,9,27,11,0.6935
2007,9,27,12,0.6918
2007,9,27,13,0.6719
2007,9,27,14,0.6516
2007,9,27,15,0.63
2007,9,27,16,0.6011
2007,9,27,17,0.5488
2007,9,27,18,0.5203
2007,9,27,19,0.5308
2007,9,27,20,0.5622
2007,9,27,21,0.6088
2007,9,27,22,0.6521
2007,9,27,23,0.6942
2007,9,27,24,0.7348
2007,9,28,1,0.7477
2007,9,28,2,0.8032
2007,9,28,3,0.8353
2007,9,28,4,0.8737
2007,9,28,5,0.8653
2007,9,28,6,0.8856
2007,9,28,7,0.8958
2007,9,28,8,0.9014
2007,9,28,9,0.8943
2007,9,28,10,0.8989
2007,9,28,11,0.9069
2007,9,28,12,0.9187
2007,9,28,13,0.908
2007,9,28,14,0.8888
2007,9,28,15,0.8807
2007,9,28,16,0.8689
2007,9,28,17,0.8225
2007,9,28,18,0.8094
2007,9,28,19,0.8433
2007,9,28,20,0.8987
2007,9,28,21,0.9596
2007,9,28,22,0.9942
2007,9,28,23,1.0298
2007,9,28,24,1.0432
2007,9,29,1,1.0427
2007,9,29,2,1.1154
2007,9,29,3,1.1325
2007,9,29,4,1.1881
2007,9,29,5,1.2147
2007,9,29,6,1.1993
2007,9,29,7,1.219
2007,9,29,8,1.2446
2007,9,29,9,1.2839
2007,9,29,10,1.3029
2007,9,29,11,1.3164
2007,9,29,12,1.3164
2007,9,29,13,1.3013
2007,9,29,14,1.2823
2007,9,29,15,1.253
2007,9,29,16,1.2032
2007,9,29,17,1.1979
2007,9,29,18,1.1759
2007,9,29,19,1.1989
2007,9,29,20,1.2096
2007,9,29,21,1.2339
2007,9,29,22,1.2414
2007,9,29,23,1.2467
2007,9,29,24,1.256
2007,9,30,1,1.2623
2007,9,30,2,1.31
2007,9,30,3,1.2907
2007,9,30,4,1.3034
2007,9,30,5,1.3255
2007,9,30,6,1.3168
2007,9,30,7,1.3415
2007,9,30,8,1.3665
2007,9,30,9,1.3625
2007,9,30,10,1.3577
2007,9,30,11,1.3515
2007,9,30,12,1.3353
2007,9,30,13,1.2919
2007,9,30,14,1.2637
2007,9,30,15,1.2066
2007,9,30,16,1.1948
2007,9,30,17,1.1711
2007,9,30,18,1.132
2007,9,30,19,1.1196
2007,9,30,20,1.1117
2007,9,30,21,1.1223
2007,9,30,22,1.1282
2007,9,30,23,1.1455
2007,9,30,24,1.142
2007,10,1,1,1.1508
2007,10,1,2,1.2019
2007,10,1,3,1.2907
2007,10,1,4,1.2422
2007,10,1,5,1.2265
2007,10,1,6,1.21
2007,10,1,7,1.2155
2007,10,1,8,1.2316
2007,10,1,9,1.2298
2007,10,1,10,1.2215
2007,10,1,11,1.2221
2007,10,1,12,1.2077
2007,10,1,13,1.1646
2007,10,1,14,1.1557
2007,10,1,15,1.127
2007,10,1,16,1.0978
2007,10,1,17,1.0695
2007,10,1,18,1.0198
2007,10,1,19,1.0176
2007,10,1,20,1.0359
2007,10,1,21,1.0828
2007,10,1,22,1.1199
2007,10,1,23,1.1575
2007,10,1,24,1.1899
2007,10,2,1,1.2071
2007,10,2,2,1.2893
2007,10,2,3,1.2884
2007,10,2,4,1.3065
2007,10,2,5,1.3063
2007,10,2,6,1.2615
2007,10,2,7,1.2465
2007,10,2,8,1.2452
2007,10,2,9,1.2363
2007,10,2,10,1.2201
2007,10,2,11,1.1968
2007,10,2,12,1.1793
2007,10,2,13,1.1578
2007,10,2,14,1.126
2007,10,2,15,1.075
2007,10,2,16,1.0495
2007,10,2,17,1.0391
2007,10,2,18,1.0025
2007,10,2,19,1.0038
2007,10,2,20,1.0261
2007,10,2,21,1.0697
2007,10,2,22,1.1055
2007,10,2,23,1.13
2007,10,2,24,1.1591
2007,10,3,1,1.1623
2007,10,3,2,1.2203
2007,10,3,3,1.216
2007,10,3,4,1.2379
2007,10,3,5,1.1934
2007,10,3,6,1.1632
2007,10,3,7,1.1446
2007,10,3,8,1.1463
2007,10,3,9,1.1479
2007,10,3,10,1.1461
2007,10,3,11,1.1478
2007,10,3,12,1.1467
2007,10,3,13,1.1199
2007,10,3,14,1.0741
2007,10,3,15,1.0365
2007,10,3,16,0.9759
2007,10,3,17,0.9475
2007,10,3,18,0.9255
2007,10,3,19,0.9456
2007,10,3,20,0.9915
2007,10,3,21,1.0441
2007,10,3,22,1.0846
2007,10,3,23,1.1194
2007,10,3,24,1.1259
2007,10,4,1,1.1439
2007,10,4,2,1.1863
2007,10,4,3,1.1572
2007,10,4,4,1.1588
2007,10,4,5,1.1369
2007,10,4,6,1.1179
2007,10,4,7,1.1081
2007,10,4,8,1.099
2007,10,4,9,1.0929
2007,10,4,10,1.0789
2007,10,4,11,1.0582
2007,10,4,12,1.0348
2007,10,4,13,0.9858
2007,10,4,14,0.9703
2007,10,4,15,0.9525
2007,10,4,16,0.8955
2007,10,4,17,0.8522
2007,10,4,18,0.8474
2007,10,4,19,0.8663
2007,10,4,20,0.8978
2007,10,4,21,0.9318
2007,10,4,22,0.9676
2007,10,4,23,1.0084
2007,10,4,24,1.0393
2007,10,5,1,1.0688
2007,10,5,2,1.1305
2007,10,5,3,1.1483
2007,10,5,4,1.1489
2007,10,5,5,1.1737
2007,10,5,6,1.1466
2007,10,5,7,1.1661
2007,10,5,8,1.172
2007,10,5,9,1.1582
2007,10,5,10,1.1485
2007,10,5,11,1.136
2007,10,5,12,1.1167
2007,10,5,13,1.0988
2007,10,5,14,1.0775
2007,10,5,15,1.0316
2007,10,5,16,1.0148
2007,10,5,17,1.0407
2007,10,5,18,1.0537
2007,10,5,19,1.0916
2007,10,5,20,1.1299
2007,10,5,21,1.1645
2007,10,5,22,1.1916
2007,10,5,23,1.229
2007,10,5,24,1.2753
2007,10,6,1,1.3004
2007,10,6,2,1.3787
2007,10,6,3,1.3812
2007,10,6,4,1.3777
2007,10,6,5,1.3874
2007,10,6,6,1.3469
2007,10,6,7,1.3394
2007,10,6,8,1.331
2007,10,6,9,1.3037
2007,10,6,10,1.2817
2007,10,6,11,1.2618
2007,10,6,12,1.2374
2007,10,6,13,1.1749
2007,10,6,14,1.195
2007,10,6,15,1.1306
2007,10,6,16,1.1213
2007,10,6,17,1.0741
2007,10,6,18,1.0746
2007,10,6,19,1.0726
2007,10,6,20,1.0903
2007,10,6,21,1.1499
2007,10,6,22,1.1863
2007,10,6,23,1.221
2007,10,6,24,1.2602
2007,10,7,1,1.2777
2007,10,7,2,1.352
2007,10,7,3,1.3021
2007,10,7,4,1.3412
2007,10,7,5,1.3656
2007,10,7,6,1.3171
2007,10,7,7,1.2995
2007,10,7,8,1.287
2007,10,7,9,1.2623
2007,10,7,10,1.2352
2007,10,7,11,1.2073
2007,10,7,12,1.1933
2007,10,7,13,1.1583
2007,10,7,14,1.169
2007,10,7,15,1.0995
2007,10,7,16,1.0761
2007,10,7,17,1.0197
2007,10,7,18,0.9576
2007,10,7,19,0.9321
2007,10,7,20,0.922
2007,10,7,21,0.9126
2007,10,7,22,0.9284
2007,10,7,23,0.9546
2007,10,7,24,0.9814
2007,10,8,1,0.9806
2007,10,8,2,1.0191
2007,10,8,3,1.0017
2007,10,8,4,1.0004
2007,10,8,5,0.9862
2007,10,8,6,0.9399
2007,10,8,7,0.9335
2007,10,8,8,0.926
2007,10,8,9,0.9309
2007,10,8,10,0.9489
2007,10,8,11,0.9531
2007,10,8,12,0.9351
2007,10,8,13,0.891
2007,10,8,14,0.8916
2007,10,8,15,0.8699
2007,10,8,16,0.8635
2007,10,8,17,0.8244
2007,10,8,18,0.7829
2007,10,8,19,0.7985
2007,10,8,20,0.8067
2007,10,8,21,0.8312
2007,10,8,22,0.8607
2007,10,8,23,0.8807
2007,10,8,24,0.8914
2007,10,9,1,0.8895
2007,10,9,2,0.9447
2007,10,9,3,0.9766
2007,10,9,4,0.9759
2007,10,9,5,0.983
2007,10,9,6,1.0046
2007,10,9,7,1.0238
2007,10,9,8,1.0431
2007,10,9,9,1.0477
2007,10,9,10,1.0571
2007,10,9,11,1.0703
2007,10,9,12,1.0835
2007,10,9,13,1.0563
2007,10,9,14,1.0468
2007,10,9,15,1.0285
2007,10,9,16,0.9923
2007,10,9,17,0.9351
2007,10,9,18,0.8889
2007,10,9,19,0.898
2007,10,9,20,0.9225
2007,10,9,21,0.9647
2007,10,9,22,1.0165
2007,10,9,23,1.0458
2007,10,9,24,1.0897
2007,10,10,1,1.0997
2007,10,10,2,1.1292
2007,10,10,3,1.1478
2007,10,10,4,1.1468
2007,10,10,5,1.1236
2007,10,10,6,1.1315
2007,10,10,7,1.1294
2007,10,10,8,1.1191
2007,10,10,9,1.1121
2007,10,10,10,1.1185
2007,10,10,11,1.1074
2007,10,10,12,1.0974
2007,10,10,13,1.051
2007,10,10,14,1.0314
2007,10,10,15,0.9827
2007,10,10,16,0.938
2007,10,10,17,0.8819
2007,10,10,18,0.8298
2007,10,10,19,0.8578
2007,10,10,20,0.8812
2007,10,10,21,0.9401
2007,10,10,22,1.0086
2007,10,10,23,1.0391
2007,10,10,24,1.0607
2007,10,11,1,1.0736
2007,10,11,2,1.1022
2007,10,11,3,1.0869
2007,10,11,4,1.0999
2007,10,11,5,1.0932
2007,10,11,6,1.0419
2007,10,11,7,1.0216
2007,10,11,8,1.021
2007,10,11,9,1.0275
2007,10,11,10,1.0204
2007,10,11,11,1.005
2007,10,11,12,0.9822
2007,10,11,13,0.9468
2007,10,11,14,0.9275
2007,10,11,15,0.8804
2007,10,11,16,0.8505
2007,10,11,17,0.8152
2007,10,11,18,0.7317
2007,10,11,19,0.7245
2007,10,11,20,0.731
2007,10,11,21,0.7534
2007,10,11,22,0.7931
2007,10,11,23,0.8267
2007,10,11,24,0.8467
2007,10,12,1,0.8498
2007,10,12,2,0.9208
2007,10,12,3,0.9406
2007,10,12,4,0.9505
2007,10,12,5,0.9445
2007,10,12,6,0.9224
2007,10,12,7,0.932
2007,10,12,8,0.9321
2007,10,12,9,0.9173
2007,10,12,10,0.8998
2007,10,12,11,0.8877
2007,10,12,12,0.8687
2007,10,12,13,0.8334
2007,10,12,14,0.8338
2007,10,12,15,0.8022
2007,10,12,16,0.7735
2007,10,12,17,0.7205
2007,10,12,18,0.6645
2007,10,12,19,0.6668
2007,10,12,20,0.6856
2007,10,12,21,0.7137
2007,10,12,22,0.7656
2007,10,12,23,0.8096
2007,10,12,24,0.8286
2007,10,13,1,0.8578
2007,10,13,2,0.913
2007,10,13,3,0.9103
2007,10,13,4,0.8811
2007,10,13,5,0.8511
2007,10,13,6,0.9224
2007,10,13,7,0.932
2007,10,13,8,0.7655
2007,10,13,9,0.7526
2007,10,13,10,0.7634
2007,10,13,11,0.7659
2007,10,13,12,0.753
2007,10,13,13,0.7366
2007,10,13,14,0.7323
2007,10,13,15,0.7024
2007,10,13,16,0.676
2007,10,13,17,0.6543
2007,10,13,18,0.6265
2007,10,13,19,0.6243
2007,10,13,20,0.6451
2007,10,13,21,0.664
2007,10,13,22,0.6887
2007,10,13,23,0.7176
2007,10,13,24,0.7145
2007,10,14,1,0.7189
2007,10,14,2,0.7735
2007,10,14,3,0.7815
2007,10,14,4,0.7921
2007,10,14,5,0.8511
2007,10,14,6,0.9224
2007,10,14,7,0.7225
2007,10,14,8,0.7062
2007,10,14,9,0.6959
2007,10,14,10,0.7096
2007,10,14,11,0.7096
2007,10,14,12,0.7112
2007,10,14,13,0.6862
2007,10,14,14,0.6763
2007,10,14,15,0.6588
2007,10,14,16,0.6351
2007,10,14,17,0.5988
2007,10,14,18,0.5628
2007,10,14,19,0.5505
2007,10,14,20,0.562
2007,10,14,21,0.5934
2007,10,14,22,0.6384
2007,10,14,23,0.6767
2007,10,14,24,0.7073
2007,10,15,1,0.7725
2007,10,15,2,0.8562
2007,10,15,3,0.9145
2007,10,15,4,0.9054
2007,10,15,5,0.9543
2007,10,15,6,0.958
2007,10,15,7,0.9608
2007,10,15,8,0.9042
2007,10,15,9,0.9006
2007,10,15,10,0.9078
2007,10,15,11,0.8977
2007,10,15,12,0.8925
2007,10,15,13,0.8543
2007,10,15,14,0.8283
2007,10,15,15,0.8042
2007,10,15,16,0.776
2007,10,15,17,0.5988
2007,10,15,18,0.6697
2007,10,15,19,0.669
2007,10,15,20,0.6938
2007,10,15,21,0.7344
2007,10,15,22,0.7909
2007,10,15,23,0.8296
2007,10,15,24,0.868
2007,10,16,1,0.9217
2007,10,16,2,0.9977
2007,10,16,3,1.0258
2007,10,16,4,1.0577
2007,10,16,5,1.05
2007,10,16,6,1.0689
2007,10,16,7,1.1081
2007,10,16,8,0.9042
2007,10,16,9,0.9006
2007,10,16,10,0.9078
2007,10,16,11,0.8977
2007,10,16,12,0.8925
2007,10,16,13,0.8543
2007,10,16,14,0.9399
2007,10,16,15,0.9471
2007,10,16,16,0.9422
2007,10,16,17,0.9046
2007,10,16,18,0.861
2007,10,16,19,0.8792
2007,10,16,20,0.9058
2007,10,16,21,0.9467
2007,10,16,22,0.9936
2007,10,16,23,1.0273
2007,10,16,24,1.077
2007,10,17,1,1.1205
2007,10,17,2,1.1941
2007,10,17,3,1.1732
2007,10,17,4,1.1819
2007,10,17,5,1.1756
2007,10,17,6,1.1423
2007,10,17,7,1.143
2007,10,17,8,1.1257
2007,10,17,9,1.1226
2007,10,17,10,1.1202
2007,10,17,11,1.0954
2007,10,17,12,1.0601
2007,10,17,13,1.008
2007,10,17,14,0.9906
2007,10,17,15,0.951
2007,10,17,16,0.9337
2007,10,17,17,0.8874
2007,10,17,18,0.8486
2007,10,17,19,0.8473
2007,10,17,20,0.8796
2007,10,17,21,0.9057
2007,10,17,22,0.9389
2007,10,17,23,0.9682
2007,10,17,24,1.0312
2007,10,18,1,1.074
2007,10,18,2,1.1414
2007,10,18,3,1.1016
2007,10,18,4,1.1229
2007,10,18,5,1.1079
2007,10,18,6,1.1165
2007,10,18,7,1.1273
2007,10,18,8,1.1337
2007,10,18,9,1.1374
2007,10,18,10,1.1323
2007,10,18,11,1.1346
2007,10,18,12,1.0601
2007,10,18,13,1.008
2007,10,18,14,1.0795
2007,10,18,15,1.0826
2007,10,18,16,1.079
2007,10,18,17,1.0654
2007,10,18,18,1.0504
2007,10,18,19,1.0513
2007,10,18,20,1.0606
